File Path,Label
D:\deepfake-detector\data\frames\fake\751_752\751_752_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\real\156\156_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\595\595_frame0.jpg,REAL
D:\deepfake-detector\data\frames\fake\591_605\591_605_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\185\185_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\520\520_frame1.jpg,REAL
D:\deepfake-detector\data\frames\real\421\421_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\004\004_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\358\358_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\047\047_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\437_360\437_360_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\101_096\101_096_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\963_879\963_879_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\638\638_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\291\291_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\743_750\743_750_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\368\368_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\768\768_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\134_192\134_192_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\039\039_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\126_104\126_104_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\real\335\335_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\093\093_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\374_407\374_407_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\408_424\408_424_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\183_253\183_253_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\946_049\946_049_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\020_344\020_344_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\257_420\257_420_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\554_572\554_572_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\961\961_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\602_397\602_397_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\real\024\024_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\353\353_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\029\029_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\883\883_frame0.jpg,REAL
D:\deepfake-detector\data\frames\fake\070_057\070_057_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\056\056_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\343_363\343_363_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\636_578\636_578_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\573\573_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\871_814\871_814_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\115\115_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\195_442\195_442_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\533_450\533_450_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\663_231\663_231_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\real\310\310_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\632_548\632_548_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\659\659_frame3.jpg,REAL
D:\deepfake-detector\data\frames\fake\932_384\932_384_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\952_882\952_882_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\223_586\223_586_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\162_330\162_330_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\real\196\196_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\723_704\723_704_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\662\662_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\663_231\663_231_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\566\566_frame1.jpg,REAL
D:\deepfake-detector\data\frames\real\508\508_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\084_042\084_042_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\864\864_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\334_318\334_318_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\070\070_frame3.jpg,REAL
D:\deepfake-detector\data\frames\fake\370_483\370_483_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\988_966\988_966_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\555_516\555_516_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\585\585_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\725\725_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\829\829_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\142_138\142_138_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\691_732\691_732_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\571\571_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\179_212\179_212_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\492_325\492_325_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\700_813\700_813_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\634_660\634_660_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\real\711\711_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\036_035\036_035_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\498\498_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\138\138_frame0.jpg,REAL
D:\deepfake-detector\data\frames\fake\483_370\483_370_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\795_907\795_907_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\613\613_frame1.jpg,REAL
D:\deepfake-detector\data\frames\real\417\417_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\604_703\604_703_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\774\774_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\663\663_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\274\274_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\570_624\570_624_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\349\349_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\445\445_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\732\732_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\653\653_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\076_079\076_079_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\700\700_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\165_137\165_137_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\857_909\857_909_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\455\455_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\234\234_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\952\952_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\096_101\096_101_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\821\821_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\403\403_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\207_908\207_908_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\705\705_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\288\288_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\729\729_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\602\602_frame3.jpg,REAL
D:\deepfake-detector\data\frames\fake\197_224\197_224_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\512_495\512_495_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\real\911\911_frame1.jpg,REAL
D:\deepfake-detector\data\frames\real\759\759_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\015_919\015_919_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\612\612_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\034_590\034_590_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\084_042\084_042_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\038_125\038_125_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\548_632\548_632_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\814_871\814_871_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\701\701_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\133_148\133_148_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\911_910\911_910_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\698\698_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\605\605_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\419_824\419_824_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\335_277\335_277_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\138_142\138_142_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\505_600\505_600_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\942\942_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\830_828\830_828_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\237\237_frame0.jpg,REAL
D:\deepfake-detector\data\frames\fake\706_479\706_479_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\114_102\114_102_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\056\056_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\971\971_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\271\271_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\891_876\891_876_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\485_425\485_425_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\real\556\556_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\141\141_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\329\329_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\805\805_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\082\082_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\546\546_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\597_595\597_595_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\378\378_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\324\324_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\644\644_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\183\183_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\681\681_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\293\293_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\727\727_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\097\097_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\128_896\128_896_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\real\077\077_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\946\946_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\376\376_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\366_473\366_473_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\real\648\648_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\796\796_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\085_124\085_124_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\863\863_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\571_746\571_746_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\500_592\500_592_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\527_454\527_454_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\410_411\410_411_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\098_092\098_092_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\477\477_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\117_217\117_217_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\252_266\252_266_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\137_165\137_165_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\436_526\436_526_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\018\018_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\963_879\963_879_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\268_269\268_269_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\209_016\209_016_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\942_943\942_943_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\121\121_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\718_972\718_972_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\340\340_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\181_199\181_199_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\566_617\566_617_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\156\156_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\172_582\172_582_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\726\726_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\388\388_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\571_746\571_746_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\653\653_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\452\452_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\678\678_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\255\255_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\238\238_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\814\814_frame3.jpg,REAL
D:\deepfake-detector\data\frames\fake\100_077\100_077_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\191_188\191_188_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\935_733\935_733_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\041\041_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\275_887\275_887_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\925_933\925_933_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\562_626\562_626_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\real\033\033_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\677_671\677_671_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\612\612_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\659\659_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\430_459\430_459_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\real\548\548_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\103\103_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\528\528_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\717\717_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\947_951\947_951_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\real\935\935_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\011\011_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\797\797_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\257\257_frame0.jpg,REAL
D:\deepfake-detector\data\frames\fake\123_119\123_119_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\090_086\090_086_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\619_620\619_620_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\739_865\739_865_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\714_842\714_842_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\930_763\930_763_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\611\611_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\670_661\670_661_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\049_946\049_946_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\319_352\319_352_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\643\643_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\485\485_frame1.jpg,REAL
D:\deepfake-detector\data\frames\real\415\415_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\396\396_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\475_265\475_265_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\real\422\422_frame0.jpg,REAL
D:\deepfake-detector\data\frames\fake\226_491\226_491_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\903_792\903_792_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\123\123_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\939\939_frame1.jpg,REAL
D:\deepfake-detector\data\frames\real\035\035_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\741\741_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\115\115_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\088\088_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\952\952_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\563\563_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\142\142_frame3.jpg,REAL
D:\deepfake-detector\data\frames\fake\103_082\103_082_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\real\685\685_frame1.jpg,REAL
D:\deepfake-detector\data\frames\real\541\541_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\839\839_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\320\320_frame3.jpg,REAL
D:\deepfake-detector\data\frames\fake\276_185\276_185_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\170_186\170_186_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\846_845\846_845_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\713_726\713_726_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\015_919\015_919_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\861_858\861_858_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\791_770\791_770_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\346\346_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\054_071\054_071_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\360\360_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\409\409_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\758\758_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\362_354\362_354_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\real\548\548_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\700\700_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\193\193_frame3.jpg,REAL
D:\deepfake-detector\data\frames\fake\306_278\306_278_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\990_008\990_008_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\real\387\387_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\539_499\539_499_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\591\591_frame0.jpg,REAL
D:\deepfake-detector\data\frames\fake\113_983\113_983_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\435_456\435_456_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\851_552\851_552_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\356_324\356_324_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\720\720_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\599\599_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\910\910_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\421_423\421_423_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\194_235\194_235_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\424\424_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\010_005\010_005_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\900\900_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\616_614\616_614_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\262_301\262_301_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\real\546\546_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\581_697\581_697_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\604_703\604_703_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\656_666\656_666_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\464_463\464_463_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\669_682\669_682_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\945_044\945_044_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\597\597_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\259\259_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\426_287\426_287_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\209_016\209_016_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\066_062\066_062_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\780\780_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\465\465_frame3.jpg,REAL
D:\deepfake-detector\data\frames\fake\366_473\366_473_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\143\143_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\675_608\675_608_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\517_521\517_521_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\793\793_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\923_023\923_023_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\826_833\826_833_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\420_257\420_257_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\537_563\537_563_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\345_259\345_259_frame1.jpg,FAKE
